stop_id,trip_id,planned_time,real_time,delay_minutes,collected_at,operator,transport_type,route_id,route_short_name
200405005,1|2458|25|82|19082025,2025-08-19 12:49:00,2025-08-19 12:49:00,0.0,2025-08-19 12:30:04,Ville de Luxembourg - Service Autobus,Bus,1968,30
200419022,1|2654|31|82|11092025,2025-09-11 16:32:00,2025-09-11 16:32:00,0.0,2025-09-11 16:30:49,Ville de Luxembourg - Service Autobus,Bus,267,2
221304010,1|7524|1|82|4092025,2025-09-04 16:08:00,2025-09-04 16:08:00,0.0,2025-09-04 15:16:03,TICE,Bus,982,2
200405005,1|1254|37|82|11092025,2025-09-11 15:44:00,2025-09-11 15:44:00,0.0,2025-09-11 15:30:05,Ville de Luxembourg - Service Autobus,Bus,262,15
200426002,1|2958|20|82|7082025,2025-08-07 16:29:00,2025-08-07 16:30:00,1.0,2025-08-07 16:32:50,Ville de Luxembourg - Service Autobus,Bus,1946,26
191104004,1|10967|0|82|9092025,2025-09-09 15:55:00,2025-09-09 15:55:00,0.0,2025-09-09 15:34:32,Régime Général des Transports Routiers,Bus,3234,832
190903013,1|4751|3|82|30072025,2025-07-30 17:36:00,2025-07-30 17:36:00,0.0,2025-07-30 17:31:59,Régime Général des Transports Routiers,Bus,3232,824
200402002,1|443|4|82|7092025,2025-09-07 20:46:00,2025-09-07 20:46:00,0.0,2025-09-07 20:30:41,Ville de Luxembourg - Service Autobus,Bus,258,11
190101018,1|30815|0|82|27082025,2025-08-27 14:09:00,2025-08-27 14:09:00,0.0,2025-08-27 13:15:18,TICE,Bus,321,14
200405036,1|1973|25|82|7082025,2025-08-07 15:27:00,2025-08-07 15:27:00,0.0,2025-08-07 15:30:02,Ville de Luxembourg - Service Autobus,Bus,268,20
110807006,1|15087|6|82|14082025,2025-08-14 18:36:00,2025-08-14 18:36:00,0.0,2025-08-14 18:18:43,Régime Général des Transports Routiers,Bus,2571,151
200406024,1|2637|1|82|14082025,2025-08-14 17:54:00,2025-08-14 17:54:00,0.0,2025-08-14 17:30:26,Ville de Luxembourg - Service Autobus,Bus,1967,29
220402032,1|32197|0|82|18082025,2025-08-18 22:58:00,2025-08-18 22:58:00,0.0,2025-08-18 22:18:03,Régime Général des Transports Routiers,Bus,2110,642
200420002,1|21970|1|82|16082025,2025-08-16 19:31:00,2025-08-16 19:31:00,0.0,2025-08-16 19:32:07,Ville de Luxembourg - Service Autobus,Bus,259,12
110101017,1|7890|1|82|7092025,2025-09-07 16:27:00,2025-09-07 16:27:00,0.0,2025-09-07 15:49:18,Régime Général des Transports Routiers,Bus,2039,165
150606003,1|7541|1|82|13082025,2025-08-13 22:46:00,2025-08-13 22:50:00,4.0,2025-08-13 22:33:08,Régime Général des Transports Routiers,Bus,3251,937
200412025,1|14929|7|82|10092025,2025-09-10 18:46:00,2025-09-10 18:46:00,0.0,2025-09-10 18:31:48,Ville de Luxembourg - Service Autobus,Bus,271,23
221401003,1|22758|0|82|6092025,2025-09-06 15:15:00,2025-09-06 15:15:00,0.0,2025-09-06 15:16:26,Régime Général des Transports Routiers,Bus,3214,612
200404030,1|20645|0|82|26082025,2025-08-26 06:08:00,2025-08-26 06:10:00,2.0,2025-08-26 05:30:59,Ville de Luxembourg - Service Autobus,Bus,1967,29
220301070,1|8445|8|82|5092025,2025-09-05 17:32:00,2025-09-05 17:32:00,0.0,2025-09-05 17:18:44,Régime Général des Transports Routiers,Bus,988,8
160904009,1|16091|1|82|27082025,2025-08-27 22:10:00,2025-08-27 22:17:00,7.0,2025-08-27 22:16:17,Régime Général des Transports Routiers,Bus,3250,936
220902004,1|3365|2|82|29072025,2025-07-29 14:13:00,2025-07-29 14:13:00,0.0,2025-07-29 14:02:11,Régime Général des Transports Routiers,Bus,2782,609
160301009,1|11591|1|82|29082025,2025-08-29 18:12:00,2025-08-29 18:12:00,0.0,2025-08-29 17:48:36,Régime Général des Transports Routiers,Bus,2328,117
190402005,1|5445|0|82|7082025,2025-08-07 17:59:00,2025-08-07 17:59:00,0.0,2025-08-07 17:45:28,Régime Général des Transports Routiers,Bus,2584,750
200416002,1|11038|0|82|3082025,2025-08-03 23:55:00,2025-08-03 23:55:00,0.0,2025-08-03 23:32:20,Ville de Luxembourg - Service Autobus,Bus,1967,29
150506002,1|14740|1|82|31082025,2025-08-31 16:56:00,2025-08-31 16:56:00,0.0,2025-08-31 16:17:56,Régime Général des Transports Routiers,Bus,2073,121
190506001,1|14863|2|82|30082025,2025-08-30 15:22:00,2025-08-30 15:22:00,0.0,2025-08-30 15:17:40,Régime Général des Transports Routiers,Bus,3245,931
200417033,1|6011|50|82|19082025,2025-08-19 18:53:00,2025-08-19 18:53:00,0.0,2025-08-19 18:30:44,Ville de Luxembourg - Service Autobus,Bus,366,25
220903004,1|7015|5|82|6082025,2025-08-06 14:32:00,2025-08-06 14:32:00,0.0,2025-08-06 14:18:14,Régime Général des Transports Routiers,Bus,320,13
190103001,1|14607|3|82|2092025,2025-09-02 09:08:00,2025-09-02 09:08:00,0.0,2025-09-02 08:15:26,Régime Général des Transports Routiers,Bus,983,3
110203003,1|6490|0|82|2082025,2025-08-02 18:12:00,2025-08-02 18:14:00,2.0,2025-08-02 18:15:21,Régime Général des Transports Routiers,Bus,3186,174
140201001,1|7970|0|82|2082025,2025-08-02 23:26:00,2025-08-02 23:28:00,2.0,2025-08-02 23:16:34,Régime Général des Transports Routiers,Bus,3742,113
210501004,1|19448|0|82|2092025,2025-09-02 15:21:00,2025-09-02 15:23:00,2.0,2025-09-02 15:17:51,Régime Général des Transports Routiers,Bus,3209,413
200801003,1|59|1|82|13082025,2025-08-13 18:19:00,2025-08-13 18:19:00,0.0,2025-08-13 18:00:51,Ville de Luxembourg - Service Autobus,Bus,257,10
200402007,1|16129|0|82|16082025,2025-08-16 18:58:00,2025-08-16 18:58:00,0.0,2025-08-16 18:32:00,Régime Général des Transports Routiers,Bus,3637,850
190502005,1|5989|1|82|15092025,2025-09-15 10:14:00,2025-09-15 10:14:00,0.0,2025-09-15 09:19:12,Régime Général des Transports Routiers,Bus,2587,812
200405014,1|2530|37|82|5092025,2025-09-05 18:31:00,2025-09-05 18:33:00,2.0,2025-09-05 18:30:03,Ville de Luxembourg - Service Autobus,Bus,276,6
200414003,1|10386|8|82|18082025,2025-08-18 11:27:00,2025-08-18 11:28:00,1.0,2025-08-18 11:31:22,Ville de Luxembourg - Service Autobus,Bus,1947,27
200415017,1|23505|0|82|14082025,2025-08-14 11:19:00,2025-08-14 11:19:00,0.0,2025-08-14 11:00:29,Ville de Luxembourg - Service Autobus,Bus,272,24
200417015,1|18937|0|82|2092025,2025-09-02 18:12:00,2025-09-02 18:13:00,1.0,2025-09-02 18:00:17,Ville de Luxembourg - Service Autobus,Bus,277,7
200412025,1|15660|0|82|13082025,2025-08-13 12:10:00,2025-08-13 12:10:00,0.0,2025-08-13 12:01:36,Ville de Luxembourg - Service Autobus,Bus,271,23
220402036,1|7510|4|82|4092025,2025-09-04 17:49:00,2025-09-04 17:59:00,10.0,2025-09-04 18:01:58,TICE,Bus,981,1
221302001,1|29268|0|82|25082025,2025-08-25 18:09:00,2025-08-25 18:09:00,0.0,2025-08-25 17:18:08,TICE,Bus,320,13
200101008,1|2515|2|82|3082025,2025-08-03 12:07:00,2025-08-03 12:07:00,0.0,2025-08-03 12:01:39,Ville de Luxembourg - Service Autobus,Bus,276,6
200406024,1|8026|3|82|5092025,2025-09-05 18:40:00,2025-09-05 18:42:00,2.0,2025-09-05 18:30:28,Régime Général des Transports Routiers,Bus,262,15
110606003,1|12470|0|82|25082025,2025-08-25 17:22:00,2025-08-25 17:22:00,0.0,2025-08-25 17:04:03,Régime Général des Transports Routiers,Bus,2068,172
221301011,1|13248|14|82|17082025,2025-08-17 21:29:00,2025-08-17 21:29:00,0.0,2025-08-17 20:35:12,TICE,Bus,982,2
200403003,1|617|15|82|15092025,2025-09-15 10:17:00,2025-09-15 10:17:00,0.0,2025-09-15 10:01:32,Ville de Luxembourg - Service Autobus,Bus,260,13
200407004,1|9941|0|82|4082025,2025-08-04 18:47:00,2025-08-04 18:47:00,0.0,2025-08-04 18:32:06,Ville de Luxembourg - Service Autobus,Bus,261,14
200410005,1|2111|15|82|6082025,2025-08-06 14:08:00,2025-08-06 14:08:00,0.0,2025-08-06 14:00:10,Ville de Luxembourg - Service Autobus,Bus,257,10
200405020,1|3410|0|82|19082025,2025-08-19 20:18:00,2025-08-19 20:18:00,0.0,2025-08-19 20:00:01,Ville de Luxembourg - Service Autobus,Bus,261,14
141203004,1|5179|2|82|30072025,2025-07-30 12:36:00,2025-07-30 12:36:00,0.0,2025-07-30 12:16:41,Régime Général des Transports Routiers,Bus,3521,190
220903004,1|17104|0|82|19082025,2025-08-19 16:58:00,2025-08-19 16:58:00,0.0,2025-08-19 16:18:35,Régime Général des Transports Routiers,Bus,3224,731
200901017,1|17233|3|82|20082025,2025-08-20 13:11:00,2025-08-20 13:11:00,0.0,2025-08-20 13:00:27,Régime Général des Transports Routiers,Bus,3229,811
200415003,1|16462|0|82|5092025,2025-09-05 19:06:00,2025-09-05 19:06:00,0.0,2025-09-05 19:00:17,Ville de Luxembourg - Service Autobus,Bus,261,14
221304013,1|1821|14|82|30072025,2025-07-30 13:50:00,2025-07-30 13:50:00,0.0,2025-07-30 13:34:27,TICE,Bus,1731,15
200405014,1|1630|4|82|3082025,2025-08-03 18:28:00,2025-08-03 18:28:00,0.0,2025-08-03 18:30:02,Ville de Luxembourg - Service Autobus,Bus,269,21
221301022,1|5767|1|82|1082025,2025-08-01 17:23:00,2025-08-01 17:23:00,0.0,2025-08-01 17:17:15,Régime Général des Transports Routiers,Bus,2781,606
200602003,1|5321|2|82|28072025,2025-07-28 14:48:00,2025-07-28 14:48:00,0.0,2025-07-28 14:32:35,Régime Général des Transports Routiers,Bus,3528,223
151010004,1|7372|2|82|5082025,2025-08-05 18:20:00,2025-08-05 18:22:00,2.0,2025-08-05 18:16:40,Régime Général des Transports Routiers,Bus,3241,911
110402001,1|6421|5|82|31072025,2025-07-31 15:41:00,2025-07-31 15:41:00,0.0,2025-07-31 14:45:59,Régime Général des Transports Routiers,Bus,3180,153
150303003,1|11797|1|82|6092025,2025-09-06 22:25:00,2025-09-06 22:29:00,4.0,2025-09-06 22:16:35,Régime Général des Transports Routiers,Bus,3239,904
220301002,1|4168|37|82|9082025,2025-08-09 16:30:00,2025-08-09 16:31:00,1.0,2025-08-09 16:19:23,TICE,Bus,985,5
200403020,1|18554|5|82|2092025,2025-09-02 11:31:00,2025-09-02 11:31:00,0.0,2025-09-02 11:30:07,Ville de Luxembourg - Service Autobus,Bus,260,13
200305007,1|15598|0|82|13092025,2025-09-13 15:25:00,2025-09-13 15:29:00,4.0,2025-09-13 15:17:00,Régime Général des Transports Routiers,Bus,2767,455
200412006,1|6867|3|82|4082025,2025-08-04 21:52:00,2025-08-04 21:52:00,0.0,2025-08-04 21:30:18,Régime Général des Transports Routiers,Bus,2876,621
110402001,1|7008|1|82|15092025,2025-09-15 14:42:00,2025-09-15 14:43:00,1.0,2025-09-15 14:45:59,Régime Général des Transports Routiers,Bus,3180,153
190901002,1|5468|0|82|9082025,2025-08-09 16:30:00,2025-08-09 16:31:00,1.0,2025-08-09 16:34:02,Régime Général des Transports Routiers,Bus,2587,812
200414001,1|15466|0|82|8092025,2025-09-08 15:18:00,2025-09-08 15:18:00,0.0,2025-09-08 15:01:26,Ville de Luxembourg - Service Autobus,Bus,279,9
200406016,1|21410|0|82|28082025,2025-08-28 17:47:00,2025-08-28 17:55:00,8.0,2025-08-28 17:30:52,Ville de Luxembourg - Service Autobus,Bus,366,25
180511002,1|16276|2|82|2092025,2025-09-02 18:29:00,2025-09-02 18:32:00,3.0,2025-09-02 18:33:07,Régime Général des Transports Routiers,Bus,3524,211
220402126,1|22533|0|82|6092025,2025-09-06 13:39:00,2025-09-06 13:40:00,1.0,2025-09-06 13:32:48,TICE,Bus,981,1
200404022,1|5373|17|82|16082025,2025-08-16 14:07:00,2025-08-16 14:10:00,3.0,2025-08-16 14:02:58,Ville de Luxembourg - Service Autobus,Bus,267,2
200404038,1|6752|0|82|26072025,2025-07-26 20:41:00,2025-07-26 20:41:00,0.0,2025-07-26 20:31:27,Ville de Luxembourg - Service Autobus,Bus,277,7
190703003,1|10652|0|82|9092025,2025-09-09 17:37:00,2025-09-09 17:37:00,0.0,2025-09-09 17:17:49,Régime Général des Transports Routiers,Bus,3226,741
120903008,1|5835|0|82|13082025,2025-08-13 05:04:00,2025-08-13 05:04:00,0.0,2025-08-13 05:02:09,Régime Général des Transports Routiers,Bus,2037,130
180511007,1|14922|2|82|22082025,2025-08-22 15:39:00,2025-08-22 15:39:00,0.0,2025-08-22 15:03:10,Régime Général des Transports Routiers,Bus,3196,243
190903013,1|5480|1|82|4082025,2025-08-04 20:08:00,2025-08-04 20:08:00,0.0,2025-08-04 20:02:12,Régime Général des Transports Routiers,Bus,2592,822
110417001,1|11499|5|82|28082025,2025-08-28 15:53:00,2025-08-28 15:54:00,1.0,2025-08-28 15:46:14,Régime Général des Transports Routiers,Bus,2316,152
200504001,1|5193|3|82|11082025,2025-08-11 17:44:00,2025-08-11 17:44:00,0.0,2025-08-11 17:16:06,Régime Général des Transports Routiers,Bus,2424,322
200414009,1|7769|0|82|6082025,2025-08-06 10:20:00,2025-08-06 10:20:00,0.0,2025-08-06 10:04:14,Régime Général des Transports Routiers,Bus,3528,223
180401002,1|4299|2|82|30072025,2025-07-30 23:44:00,2025-07-30 23:45:00,1.0,2025-07-30 23:34:17,Régime Général des Transports Routiers,Bus,3200,326
220402077,1|4189|3|82|9082025,2025-08-09 21:03:00,2025-08-09 21:03:00,0.0,2025-08-09 21:03:40,TICE,Bus,987,7
200405013,1|3554|0|82|13082025,2025-08-13 07:04:00,2025-08-13 07:05:00,1.0,2025-08-13 07:00:04,Ville de Luxembourg - Service Autobus,Bus,257,10
220402126,1|4745|0|82|12092025,2025-09-12 18:40:00,2025-09-12 18:40:00,0.0,2025-09-12 18:32:59,Régime Général des Transports Routiers,Bus,2111,650
140701015,1|7403|1|82|10092025,2025-09-10 21:44:00,2025-09-10 21:48:00,4.0,2025-09-10 21:34:20,Régime Général des Transports Routiers,Bus,3253,941
200403009,1|3009|4|82|10092025,2025-09-10 17:22:00,2025-09-10 17:22:00,0.0,2025-09-10 17:01:17,Ville de Luxembourg - Service Autobus,Bus,260,13
190101011,1|4217|12|82|7082025,2025-08-07 12:44:00,2025-08-07 12:46:00,2.0,2025-08-07 12:33:44,TICE,Bus,320,13
220402050,1|4126|30|82|2082025,2025-08-02 13:56:00,2025-08-02 13:56:00,0.0,2025-08-02 13:33:23,TICE,Bus,982,2
150902006,1|7551|2|82|3082025,2025-08-03 14:29:00,2025-08-03 14:30:00,1.0,2025-08-03 14:19:35,Régime Général des Transports Routiers,Bus,3251,937
200417050,1|10029|1|82|5092025,2025-09-05 13:30:00,2025-09-05 13:30:00,0.0,2025-09-05 13:30:09,Régime Général des Transports Routiers,Bus,2251,507
220402221,1|25351|0|82|29082025,2025-08-29 11:27:00,2025-08-29 11:27:00,0.0,2025-08-29 11:18:30,TICE,Bus,319,12
221301016,1|10384|21|82|3092025,2025-09-03 13:10:00,2025-09-03 13:11:00,1.0,2025-09-03 13:03:30,TICE,Bus,981,1
200407009,1|1067|4|82|8092025,2025-09-08 12:41:00,2025-09-08 12:41:00,0.0,2025-09-08 12:34:27,Ville de Luxembourg - Service Autobus,Bus,260,13
200422001,1|8388|23|82|25082025,2025-08-25 18:11:00,2025-08-25 18:11:00,0.0,2025-08-25 18:01:33,Ville de Luxembourg - Service Autobus,Bus,279,9
200415001,1|874|21|82|6082025,2025-08-06 11:17:00,2025-08-06 11:17:00,0.0,2025-08-06 11:03:29,Ville de Luxembourg - Service Autobus,Bus,262,15
200412006,1|3467|0|82|29082025,2025-08-29 23:04:00,2025-08-29 23:04:00,0.0,2025-08-29 23:00:19,Ville de Luxembourg - Service Autobus,Bus,265,18
200404029,1|1622|0|82|1082025,2025-08-01 19:31:00,2025-08-01 19:31:00,0.0,2025-08-01 19:32:32,Ville de Luxembourg - Service Autobus,Bus,267,2
200425003,1|5848|43|82|20082025,2025-08-20 17:24:00,2025-08-20 17:24:00,0.0,2025-08-20 17:01:47,Ville de Luxembourg - Service Autobus,Bus,269,21
200901024,1|3008|56|82|10092025,2025-09-10 15:20:00,2025-09-10 15:20:00,0.0,2025-09-10 15:18:17,Ville de Luxembourg - Service Autobus,Bus,270,22
200801005,1|26094|0|82|29082025,2025-08-29 16:17:00,2025-08-29 16:17:00,0.0,2025-08-29 16:01:26,Ville de Luxembourg - Service Autobus,Bus,1946,26
190101001,1|4570|1|82|26072025,2025-07-26 11:30:00,2025-07-26 11:30:00,0.0,2025-07-26 11:13:52,Régime Général des Transports Routiers,Bus,3223,711
140204001,1|7624|4|82|13082025,2025-08-13 14:17:00,2025-08-13 14:23:00,6.0,2025-08-13 14:18:22,Régime Général des Transports Routiers,Bus,3521,190
200407007,1|15248|1|82|22082025,2025-08-22 10:31:00,2025-08-22 10:33:00,2.0,2025-08-22 10:32:01,Régime Général des Transports Routiers,Bus,3216,623
201001002,1|17530|0|82|4092025,2025-09-04 14:28:00,2025-09-04 14:28:00,0.0,2025-09-04 14:30:48,Ville de Luxembourg - Service Autobus,Bus,1946,26
200419025,1|7902|0|82|23082025,2025-08-23 22:24:00,2025-08-23 22:24:00,0.0,2025-08-23 22:02:49,Ville de Luxembourg - Service Autobus,Bus,278,8
150510001,1|17526|1|82|20082025,2025-08-20 10:02:00,2025-08-20 10:02:00,0.0,2025-08-20 09:49:31,Régime Général des Transports Routiers,Bus,3236,901
200901017,1|15617|1|82|27082025,2025-08-27 12:39:00,2025-08-27 12:40:00,1.0,2025-08-27 12:30:22,Régime Général des Transports Routiers,Bus,3231,823
160904009,1|7540|0|82|12082025,2025-08-12 10:13:00,2025-08-12 10:14:00,1.0,2025-08-12 10:16:08,Régime Général des Transports Routiers,Bus,3251,937
200412006,1|6386|0|82|29072025,2025-07-29 20:37:00,2025-07-29 20:37:00,0.0,2025-07-29 20:30:18,Ville de Luxembourg - Service Autobus,Bus,265,18
200415017,1|7013|0|82|30072025,2025-07-30 13:19:00,2025-07-30 13:19:00,0.0,2025-07-30 13:00:32,Ville de Luxembourg - Service Autobus,Bus,272,24
110402002,1|16257|3|82|18082025,2025-08-18 22:42:00,2025-08-18 22:45:00,3.0,2025-08-18 22:46:00,Régime Général des Transports Routiers,Bus,3173,136
220901006,1|25199|0|82|16082025,2025-08-16 14:10:00,2025-08-16 14:10:00,0.0,2025-08-16 13:16:54,TICE,Bus,321,14
120903021,1|4973|0|82|15092025,2025-09-15 18:28:00,2025-09-15 18:28:00,0.0,2025-09-15 18:01:59,Régime Général des Transports Routiers,Bus,2223,160
200417060,1|2566|0|82|7082025,2025-08-07 20:54:00,2025-08-07 20:54:00,0.0,2025-08-07 20:31:22,Ville de Luxembourg - Service Autobus,Bus,265,18
201103004,1|13689|3|82|21082025,2025-08-21 19:56:00,2025-08-21 19:56:00,0.0,2025-08-21 19:17:22,Régime Général des Transports Routiers,Bus,2630,424
190105003,1|29124|0|82|2092025,2025-09-02 10:28:00,2025-09-02 10:28:00,0.0,2025-09-02 10:16:40,TICE,Bus,1731,15
140401001,1|16874|3|82|2092025,2025-09-02 12:49:00,2025-09-02 12:49:00,0.0,2025-09-02 12:33:34,Régime Général des Transports Routiers,Bus,3743,114
220701018,1|10542|1|82|8092025,2025-09-08 10:27:00,2025-09-08 10:27:00,0.0,2025-09-08 10:04:44,Régime Général des Transports Routiers,Bus,3218,632
220402106,1|6141|0|82|4082025,2025-08-04 19:10:00,2025-08-04 19:10:00,0.0,2025-08-04 19:01:44,Régime Général des Transports Routiers,Bus,981,1
200404032,1|21405|0|82|26082025,2025-08-26 17:44:00,2025-08-26 17:44:00,0.0,2025-08-26 17:30:04,Ville de Luxembourg - Service Autobus,Bus,3208,412
190802005,1|4952|3|82|27072025,2025-07-27 12:53:00,2025-07-27 12:53:00,0.0,2025-07-27 12:18:17,Régime Général des Transports Routiers,Bus,3243,921
400000077,1|17810|0|82|26082025,2025-08-26 17:04:00,2025-08-26 17:26:00,22.0,2025-08-26 17:04:54,Régime Général des Transports Routiers,Bus,3652,551
200410004,1|421|1|82|12082025,2025-08-12 22:48:00,2025-08-12 22:48:00,0.0,2025-08-12 22:30:29,Ville de Luxembourg - Service Autobus,Bus,258,11
160902001,1|6228|4|82|1082025,2025-08-01 22:37:00,2025-08-01 22:37:00,0.0,2025-08-01 21:45:03,Régime Général des Transports Routiers,Bus,3167,111
220201057,1|14846|0|82|12082025,2025-08-12 18:51:00,2025-08-12 18:53:00,2.0,2025-08-12 18:32:44,TICE,Bus,321,14
200303005,1|3438|1|82|27072025,2025-07-27 21:50:00,2025-07-27 21:50:00,0.0,2025-07-27 21:15:43,Régime Général des Transports Routiers,Bus,2860,513
200420004,1|386|47|82|30072025,2025-07-30 18:09:00,2025-07-30 18:11:00,2.0,2025-07-30 18:02:25,Ville de Luxembourg - Service Autobus,Bus,259,12
120903008,1|13546|1|82|2092025,2025-09-02 12:16:00,2025-09-02 12:16:00,0.0,2025-09-02 12:02:16,Régime Général des Transports Routiers,Bus,3171,120
200601010,1|10904|2|82|3092025,2025-09-03 14:34:00,2025-09-03 14:36:00,2.0,2025-09-03 14:16:01,Régime Général des Transports Routiers,Bus,2080,421
140702001,1|16874|3|82|1092025,2025-09-01 12:36:00,2025-09-01 12:36:00,0.0,2025-09-01 12:19:59,Régime Général des Transports Routiers,Bus,3743,114
200422002,1|17413|0|82|11082025,2025-08-11 21:23:00,2025-08-11 21:25:00,2.0,2025-08-11 21:02:48,Ville de Luxembourg - Service Autobus,Bus,1946,26
200304001,1|20260|0|82|28082025,2025-08-28 13:35:00,2025-08-28 13:35:00,0.0,2025-08-28 13:31:50,Régime Général des Transports Routiers,Bus,2767,455
200404013,1|7068|1|82|18082025,2025-08-18 11:43:00,2025-08-18 11:43:00,0.0,2025-08-18 11:32:04,Ville de Luxembourg - Service Autobus,Bus,273,3
110606004,1|15265|0|82|14082025,2025-08-14 16:38:00,2025-08-14 16:38:00,0.0,2025-08-14 16:17:50,Régime Général des Transports Routiers,Bus,2068,172
200414004,1|1022|29|82|29072025,2025-07-29 13:54:00,2025-07-29 13:54:00,0.0,2025-07-29 13:31:25,Ville de Luxembourg - Service Autobus,Bus,279,9
120401002,1|13533|1|82|31082025,2025-08-31 16:39:00,2025-08-31 16:39:00,0.0,2025-08-31 15:48:19,Régime Général des Transports Routiers,Bus,3177,147
200405036,1|5375|3|82|27082025,2025-08-27 19:00:00,2025-08-27 19:01:00,1.0,2025-08-27 19:00:02,Ville de Luxembourg - Service Autobus,Bus,270,22
200404038,1|4738|28|82|21082025,2025-08-21 15:58:00,2025-08-21 15:59:00,1.0,2025-08-21 16:01:26,Ville de Luxembourg - Service Autobus,Bus,267,2
200410005,1|3463|29|82|12082025,2025-08-12 16:16:00,2025-08-12 16:17:00,1.0,2025-08-12 16:00:11,Ville de Luxembourg - Service Autobus,Bus,274,4
200417012,1|3463|31|82|11082025,2025-08-11 16:39:00,2025-08-11 16:39:00,0.0,2025-08-11 16:30:49,Ville de Luxembourg - Service Autobus,Bus,1968,30
200901003,1|774|0|82|3092025,2025-09-03 07:07:00,2025-09-03 07:07:00,0.0,2025-09-03 07:01:09,Ville de Luxembourg - Service Autobus,Bus,258,11
200404016,1|12552|2|82|30082025,2025-08-30 09:08:00,2025-08-30 09:08:00,0.0,2025-08-30 09:01:32,Régime Général des Transports Routiers,Bus,1967,29
170501010,1|14965|2|82|26082025,2025-08-26 16:01:00,2025-08-26 16:11:00,10.0,2025-08-26 15:48:42,Régime Général des Transports Routiers,Bus,3198,273
200414008,1|910|37|82|8082025,2025-08-08 15:04:00,2025-08-08 15:04:00,0.0,2025-08-08 15:01:21,Ville de Luxembourg - Service Autobus,Bus,279,9
200417019,1|3024|4|82|26082025,2025-08-26 18:02:00,2025-08-26 18:04:00,2.0,2025-08-26 18:00:11,Ville de Luxembourg - Service Autobus,Bus,263,16
190801005,1|7322|0|82|4082025,2025-08-04 23:38:00,2025-08-04 23:38:00,0.0,2025-08-04 23:33:54,Régime Général des Transports Routiers,Bus,3238,903
200508003,1|19243|0|82|17082025,2025-08-17 10:39:00,2025-08-17 10:40:00,1.0,2025-08-17 10:31:51,Régime Général des Transports Routiers,Bus,3525,212
200508015,1|10218|0|82|13082025,2025-08-13 14:31:00,2025-08-13 14:31:00,0.0,2025-08-13 14:00:30,Régime Général des Transports Routiers,Bus,2875,302
220402077,1|4749|1|82|12092025,2025-09-12 21:53:00,2025-09-12 21:53:00,0.0,2025-09-12 21:33:53,Régime Général des Transports Routiers,Bus,2111,650
200508015,1|948|7|82|28072025,2025-07-28 13:21:00,2025-07-28 13:21:00,0.0,2025-07-28 13:00:34,Ville de Luxembourg - Service Autobus,Bus,263,16
180805007,1|6760|11|82|13082025,2025-08-13 17:11:00,2025-08-13 17:11:00,0.0,2025-08-13 16:46:48,Régime Général des Transports Routiers,Bus,3203,362
210608001,1|14104|0|82|12092025,2025-09-12 15:32:00,2025-09-12 15:32:00,0.0,2025-09-12 14:48:05,Régime Général des Transports Routiers,Bus,3038,432
200417019,1|10093|6|82|22082025,2025-08-22 14:45:00,2025-08-22 14:45:00,0.0,2025-08-22 14:30:12,Ville de Luxembourg - Service Autobus,Bus,269,21
200418006,1|15018|0|82|10092025,2025-09-10 18:54:00,2025-09-10 18:54:00,0.0,2025-09-10 18:45:10,Ville de Luxembourg - Service Autobus,Bus,268,20
200405013,1|743|14|82|29072025,2025-07-29 13:49:00,2025-07-29 13:49:00,0.0,2025-07-29 13:30:03,Ville de Luxembourg - Service Autobus,Bus,267,2
200412018,1|2331|15|82|9092025,2025-09-09 18:41:00,2025-09-09 18:45:00,4.0,2025-09-09 18:30:11,Ville de Luxembourg - Service Autobus,Bus,1947,27
200423003,1|6972|0|82|30072025,2025-07-30 19:21:00,2025-07-30 19:23:00,2.0,2025-07-30 19:02:45,Ville de Luxembourg - Service Autobus,Bus,271,23
200419013,1|15593|9|82|7092025,2025-09-07 17:53:00,2025-09-07 17:53:00,0.0,2025-09-07 17:30:27,Ville de Luxembourg - Service Autobus,Bus,257,10
200420012,1|7564|2|82|21082025,2025-08-21 10:32:00,2025-08-21 10:32:00,0.0,2025-08-21 10:31:18,Ville de Luxembourg - Service Autobus,Bus,276,6
200415003,1|29111|0|82|25082025,2025-08-25 13:52:00,2025-08-25 13:52:00,0.0,2025-08-25 13:30:18,Régime Général des Transports Routiers,Bus,3214,612
120104002,1|17584|0|82|18082025,2025-08-18 17:40:00,2025-08-18 17:40:00,0.0,2025-08-18 17:16:54,Régime Général des Transports Routiers,Bus,3238,903
190404003,1|17424|1|82|18082025,2025-08-18 12:22:00,2025-08-18 12:22:00,0.0,2025-08-18 11:45:14,Régime Général des Transports Routiers,Bus,3233,831
200504006,1|5683|1|82|9082025,2025-08-09 22:37:00,2025-08-09 22:40:00,3.0,2025-08-09 22:33:53,Régime Général des Transports Routiers,Bus,2760,311
200601015,1|23232|0|82|23082025,2025-08-23 11:55:00,2025-08-23 12:00:00,5.0,2025-08-23 11:33:06,Régime Général des Transports Routiers,Bus,3597,456
221301016,1|20602|0|82|28082025,2025-08-28 15:20:00,2025-08-28 15:20:00,0.0,2025-08-28 15:03:13,TICE,Bus,982,2
200417005,1|3876|0|82|27082025,2025-08-27 20:38:00,2025-08-27 20:40:00,2.0,2025-08-27 20:30:16,Ville de Luxembourg - Service Autobus,Bus,265,18
220201068,1|4178|1|82|5082025,2025-08-05 10:04:00,2025-08-05 10:04:00,0.0,2025-08-05 09:15:24,TICE,Bus,986,6
